,MEMCPYHtoD,SparseToDense,IteratorGetNext,MatMul,SoftmaxCrossEntropyWithLogits,Unique,LogUniformCandidateSampler,ConcatV2,Add,Mul,ComputeAccidentalHits,Sub,Slice,ZerosLike,GatherV2,UnsortedSegmentSum,AddN,RealDiv,Shape,Pad,ScatterAdd,Sqrt,Assign,Const,AssignSub,Log,Reshape,Cast,MEMCPYDtoH,NoOp,Snapshot,Mean,StridedSlice,Fill,BroadcastGradientArgs,VariableV2,Tile,Sum,Identity,AssignAdd,StopGradient,Pack,IteratorV2,ExpandDims,Size,ShapeN,ConcatOffset,_Retval
ratio,0.3606739413611224,0.19808238484699653,0.08323901855687715,0.050246642038053346,0.05362061970146704,0.04074398342907173,0.04106429776420594,0.02293450639560956,0.02156783189903692,0.028465267248926947,0.020628243182643235,0.010826624527536355,0.009160989984838455,0.0036088748425121184,0.003672937709538961,0.003630229131521066,0.0031390804843152748,0.004441692113861069,0.0036088748425121184,0.002391680369002114,0.002776057571163168,0.00301095475026159,0.0028187661491810632,0.002754703282154221,0.002861474727198958,0.0024557432360289566,0.0024130346580110615,0.001964594588823165,0.0008968801383757928,0.001046360161438425,0.0013026116295457944,0.0010250058724294775,0.001046360161438425,0.0011317773174742147,0.00100365158342053,0.0009395887163936876,0.0006619829592773708,0.0006406286702684234,0.000619274381259476,0.0005765658032415811,0.00042708578017894896,0.0004911486472057913,0.0002776057571163168,0.0003630229131521066,0.0002989600461252643,0.00019218860108052702,0.00017083431207157957,8.541715603578978e-05
ratio,0.3931936140858025,0.21346823467577689,0.05150778529662966,0.05292687734051639,0.053281650351488075,0.04718481045923395,0.03885421457197293,0.025596215754549637,0.02127324091715393,0.022298140726627686,0.020550555154063465,0.00989422508376585,0.009526312331647066,0.0036791275211878324,0.0032455160633335523,0.0029170225346560673,0.0028644635700676695,0.0026936469351553772,0.002128638065830103,0.0018789829840352146,0.0019052624663294133,0.0018527035017410157,0.0018264240194468169,0.0014979304907693318,0.0016687471256816241,0.0008935023980027593,0.0014322317850338348,0.0013271138558570395,0.0011562972209447474,0.00038105249326588267,0.0008540831745614612,0.0007095460219433677,0.0006175678339136719,0.0006701267985020695,0.0006569870573549701,0.0005387293870310755,0.0004073319755600815,0.00042047171670718086,0.00031535378753038567,0.00036791275211878324,0.00039419223441298205,0.00026279482294198805,0.00021023585835359043,0.00021023585835359043,0.00018395637605939162,0.00010511792917679522,9.197818802969581e-05,7.883844688259642e-05
ratio,0.3872472179399153,0.21378139938593876,0.06366027127514866,0.050951535800805796,0.05222111386042414,0.043709758909717455,0.03892940886890959,0.024368125817776684,0.021271909937687038,0.021401458719280744,0.020701895298674715,0.009884572035600005,0.009418196421862653,0.0037180500317394514,0.003627365884623855,0.0028889378295397132,0.0030962158800896477,0.002642795144511666,0.0024614268502804733,0.0018266378204712984,0.0019561866020650076,0.0018136829423119275,0.0018525475767900404,0.0014898109883276548,0.001593450013602622,0.0019173219675868948,0.0013602622067339456,0.0010882097653871566,0.0010623000090684148,0.0002331878068686764,0.0008809317148372219,0.0009068414711559638,0.0007772926895622547,0.0006606987861279165,0.0006477439079685455,0.00057001463901232,0.0005181951263748364,0.0004534207355779819,0.0003497817103030146,0.0003497817103030146,0.0003368268321436437,0.00032387195398427275,0.00018136829423119274,0.0002331878068686764,0.00022023292870930548,0.00016841341607182184,0.00014250365975308,0.00010363902527496729
ratio,0.39308271071602086,0.21538400934910776,0.05529366965610515,0.053744238874955684,0.05228672347912864,0.042202292632325326,0.03924786953267592,0.024436361726433552,0.021521330934779467,0.021508200165447692,0.020523392465564557,0.009992515461480889,0.009532938534868758,0.003702876951560592,0.003177646178289586,0.0028625077143269824,0.0028756384836587574,0.002823115406331657,0.0021534461704111243,0.0019302230917709468,0.0018908307837756215,0.0018777000144438462,0.0017989153984531955,0.001496907703822367,0.001588823089144793,0.0010242000078784616,0.0013524692411728404,0.0012999461638457397,0.0011292461625326629,0.0010635923158737871,0.0009060230838924852,0.0007090615439158581,0.0008009769292382841,0.0006828000052523077,0.000617146158593432,0.0005646230812663314,0.0004333153879485799,0.00047270769594390537,0.00031513846396260354,0.0003282692332943787,0.00023635384797195268,0.00026261538663550297,0.00018383077064485208,0.00023635384797195268,0.00018383077064485208,0.00011817692398597634,9.191538532242604e-05,5.252307732710059e-05
ratio,0.38815114814959045,0.21368952581227202,0.05798512403130963,0.053649545023819724,0.05254617910873995,0.041525500733413816,0.039253865025896645,0.02439087711099861,0.021418279528019005,0.023144722665732052,0.020665394550670457,0.009930293235717902,0.00955385074704363,0.0037384633357996806,0.0030115399093941873,0.003089424562223347,0.0030634630112802937,0.002777885950906707,0.0026740397471344936,0.00206394329997274,0.0021807702792164805,0.001999039422615107,0.0018951932188428938,0.0015447122811116736,0.001765385464127627,0.0012072121188519802,0.001609616158469307,0.001142308241494347,0.001142308241494347,0.001181250567908927,0.0008826927320638135,0.0007918273037631268,0.0006879810999909135,0.0006490387735763334,0.0007399042018770201,0.0005711541207471735,0.0005192310188610668,0.0006490387735763334,0.00035048093773122006,0.00040240403961732676,0.00031153861131664003,0.00036346171320274673,0.00020769240754442672,0.00031153861131664003,0.00022067318301595336,0.00014278853018679337,0.0001298077547152667,7.788465282916001e-05
ratio,0.387035692052293,0.2149045445113094,0.058842602199626476,0.051553745590371444,0.05228003735214775,0.042890122432039844,0.03896036522100021,0.02481064536210832,0.02151639344262295,0.0228392820087155,0.020271321851006434,0.010012450715916166,0.009389914920107906,0.0037222452791035483,0.003281282423739365,0.0029570450300892303,0.0029311060385972193,0.002684685619423117,0.002853289064121187,0.002075119319360863,0.0019454243619008093,0.0018935463789167878,0.001867607387424777,0.0017638514214567338,0.0016990039427267067,0.001608217472504669,0.0013877360448225774,0.0014136750363145881,0.0010894376426644533,0.0013358580618385556,0.0009338036937123885,0.0007911392405063291,0.0007652002490143183,0.0007003527702842913,0.0007262917617763021,0.0006225357958082589,0.00047987134260219963,0.0005317493255862212,0.00036314588088815104,0.00036314588088815104,0.00031126789790412947,0.00047987134260219963,0.00035017638514214566,0.0002723594106661133,0.00020751193193608634,0.00011672546171404856,9.078647022203776e-05,7.781697447603237e-05
ratio,0.386695944200465,0.21289072591061742,0.060565745285455955,0.051227073107724105,0.053177473521053994,0.044019633169723585,0.03831051407904934,0.024192715060707828,0.021493154223714804,0.023068974425213124,0.021015241539653836,0.009881167656936193,0.009377421854817877,0.0036424696460862827,0.0032678894342547146,0.0029062257814518213,0.0029062257814518213,0.002777060191165074,0.0022474812709894084,0.002092482562645311,0.0019245672952725393,0.002157065357788685,0.0019245672952725393,0.0019245672952725393,0.0016533195556703694,0.0014337380521828986,0.0014337380521828986,0.001188323430638078,0.0010591578403513304,0.001239989666752777,0.0009429088090932576,0.0007749935417204857,0.0009041591320072332,0.0007362438646344614,0.0007749935417204857,0.0006974941875484371,0.0004649961250322914,0.00047791268406096617,0.0003745802118315681,0.00047791268406096617,0.00030999741668819426,0.0003616636528028933,0.00028416429863084477,0.0002583311805734952,0.00018083182640144665,0.0001291655902867476,9.041591320072333e-05,6.45827951433738e-05
ratio,0.38311746429530374,0.2171305826546138,0.05772845251946657,0.053151091278720385,0.0512587743412052,0.04301185255270998,0.03816598688164069,0.02457454833719042,0.021429210724834103,0.02335988543810973,0.020265691526767333,0.010139238726010408,0.009653373566378132,0.003592844996228152,0.003554487220467709,0.002876833182033218,0.002889619107286699,0.002812903555765813,0.0029151909577936606,0.002084105816317398,0.0019178887880221451,0.0019051028627686643,0.001994604339543031,0.0021352495173313215,0.001636598432445564,0.001534311030417716,0.001662170282952526,0.0014192377031363875,0.0010995895717993633,0.002071319891063917,0.0009717303192645536,0.000805513290969301,0.0008438710667297439,0.0008566569919832249,0.0008694429172367059,0.0007415836647018961,0.0004986510848857577,0.0004858651596322768,0.000409149608111391,0.0003580059070974671,0.0003068622060835432,0.0003707918323509481,0.0005625807111531626,0.0003196481313370242,0.00023014665456265741,0.00011507332728132871,0.00010228740202784774,6.392962626740484e-05
ratio,0.3805962555962556,0.21366249491249492,0.06856684981684982,0.053062678062678066,0.05130748880748881,0.04161579161579162,0.03762210012210012,0.0246998371998372,0.021214896214896216,0.023046398046398048,0.019815832315832317,0.009996947496947496,0.0094500407000407,0.003663003663003663,0.002950752950752951,0.003077940577940578,0.002988909238909239,0.0028235653235653235,0.00262006512006512,0.001984126984126984,0.002162189662189662,0.0020095645095645097,0.002263939763939764,0.0017679080179080178,0.0017679080179080178,0.0014117826617826618,0.0017679080179080178,0.0012464387464387464,0.0010683760683760685,0.0009157509157509158,0.0010683760683760685,0.000814000814000814,0.0008012820512820513,0.0008394383394383395,0.0008012820512820513,0.0006486568986568986,0.0005087505087505087,0.0006995319495319496,0.00034340659340659343,0.00044515669515669517,0.00027981277981277983,0.00034340659340659343,0.00043243793243793246,0.00025437525437525436,0.00025437525437525436,0.00012718762718762718,0.00011446886446886447,7.631257631257631e-05
ratio,0.3845333949737386,0.21404630735447086,0.061101051739415185,0.05117437813820293,0.05177794043995839,0.04237777863389452,0.03906460684979004,0.0246561621142659,0.021111838810340178,0.023384828755249065,0.02124025632135198,0.010478868898563008,0.009515737565974496,0.003634215561633984,0.0029792862554737965,0.003094862015384418,0.002850868744461995,0.0029022357488667156,0.0024912997136289504,0.0019134209140758433,0.0019134209140758433,0.002144572433897086,0.002131730682795906,0.002375723953718329,0.0016565858920522402,0.0014254343722309975,0.001386909118927457,0.0014511178744333578,0.0011043905947014936,0.0018106869052664021,0.0010144983369932323,0.0007705050660708094,0.0007448215638684491,0.0006292458039578277,0.0006677710572613681,0.0009117643281837911,0.00046230303964248565,0.000410936035237765,0.0005008282929460261,0.00039809428413658485,0.00037241078193422456,0.00037241078193422456,0.00023115151982124282,0.0002568350220236031,0.0002054680176188825,0.00014125926211298173,0.00010273400880944125,7.705050660708094e-05
ratio,0.38580159364604555,0.21576110781608604,0.05983908816627556,0.051303540576084994,0.05154851852806932,0.043025864514298975,0.03855179349648005,0.0246654116918951,0.021403336857577556,0.022950566028004847,0.02113257175275278,0.009940947419995358,0.009670182315170582,0.0036875628561850488,0.0032105005286366334,0.0029913097294927667,0.0028752675417107196,0.0028365868124500372,0.002385311637742077,0.0019082493101936614,0.0018824621573532065,0.0018824621573532065,0.0020758658036566183,0.0019598236158745713,0.0016116970525284304,0.0015472291704272932,0.0014053998298047912,0.0013022512184429718,0.0011088475721395602,0.0015085484411666108,0.0009154439258361485,0.000902550349415921,0.0007349338559529642,0.0006962531266922819,0.0006962531266922819,0.0007091467031125093,0.0005286366332293252,0.0004512751747079605,0.00041259444544727814,0.0003868072926068233,0.00029655225766523117,0.00039970086902705074,0.0002836586812450037,0.0002449779519843214,0.00020629722272363907,0.00014182934062250186,0.00014182934062250186,7.736145852136466e-05
ratio,0.38609180852987524,0.21477099532432642,0.05736095683397484,0.05127741468833148,0.05267236702745989,0.04351476324558911,0.03821911084704606,0.025419131513006638,0.021557180129678902,0.02237090232750381,0.020704709255767093,0.0105267236702746,0.00960967166955129,0.0037973702565162358,0.0029448993826044277,0.0029190669318798273,0.0029319831572421277,0.002751156002169926,0.0025574126217354242,0.0020407636072434193,0.0019374338043450182,0.0018857689028958177,0.0021053447340549196,0.0019632662550696186,0.0016532768463744156,0.001601611944925215,0.001704941747823616,0.001175376507969311,0.0011624602826070109,0.001485365916664514,0.0014595334659399137,0.0010462142543463098,0.0007620572963757072,0.0006974761695642066,0.0007362248456511069,0.0006587274934773062,0.0006587274934773062,0.0004908165637674047,0.0003487380847821033,0.0003745705355067035,0.0003745705355067035,0.0002970731833329028,0.00038748676086900364,0.0002583245072460024,0.0002841569579706027,0.00019374338043450182,0.00014207847898530134,0.0001162460282607011
ratio,0.3887103280459082,0.21538341422790147,0.05705994873062759,0.054106104178323726,0.05185493630366043,0.04324064073702976,0.03882939270517508,0.02425535790966701,0.021210425639891214,0.022797954430116202,0.020078335437025856,0.010162786763653398,0.009369022368540906,0.003721583885281526,0.0029538445523038686,0.0029408320212364505,0.002901794428034197,0.0026935939309555104,0.0023812931853374798,0.0019258545979778526,0.0018868170047755988,0.0018998295358430169,0.0018998295358430169,0.001860791942640763,0.0016656039766294942,0.001535478665955315,0.0014053533552811357,0.0009238897057866726,0.0011190776717979415,0.0014443909484833895,0.0009369022368540905,0.0007417142708428217,0.000676651615505732,0.00068966414657315,0.0006636390844383141,0.0007026766776405679,0.00048146364949446316,0.00042941352522479146,0.00036435086988770185,0.0003513383388202839,0.00037736340095511977,0.00029928821455061223,0.000338325807752866,0.00023422555921352262,0.00020820049707868677,0.00011711277960676131,0.00010410024853934339,6.506265533708962e-05
ratio,0.390094253413749,0.2137019921150884,0.05905851022166523,0.05142163389989818,0.051747996135871124,0.04334090493720791,0.03888932403853685,0.024659930550116185,0.021187436359363987,0.022597321218767133,0.020521657397979166,0.010260828698989583,0.009490613822093418,0.0036683115323359705,0.00300253257095115,0.0028850421660008875,0.0028850421660008875,0.0027675517610506253,0.002284535651810658,0.0019451189263987886,0.0018798464792041984,0.0019190099475209525,0.0023367536095663297,0.002180099736299313,0.001762356074253936,0.001514320774914493,0.0013576669016474765,0.0012662854755750503,0.0010965771128691156,0.0005613430458734759,0.0008615963029685909,0.0006788334508237383,0.0007049424297015744,0.0006657789613848203,0.0006788334508237383,0.0008615963029685909,0.00043079815148429546,0.0004438526409232135,0.0005221795775567217,0.0003524712148507872,0.0003133077465340331,0.0002741442782172789,0.00024803529933944285,0.0002349808099005248,0.00016970836270593456,0.00010443591551134435,0.00010443591551134435,6.527244719459022e-05
ratio,0.39020763772954925,0.21692404006677796,0.0523659223706177,0.05395711602671119,0.0518050918196995,0.042023163606010015,0.03886686143572621,0.024402650250417362,0.021507199499165276,0.023463585141903172,0.020359453255425708,0.010042779632721202,0.009651502504173622,0.0036910475792988314,0.0030389190317195326,0.0030910893155258762,0.0030389190317195326,0.0029606636060100166,0.002243322203672788,0.002099853923205342,0.002360705342237062,0.0019955133555926543,0.002165066777963272,0.0019433430717863106,0.0017477045075125208,0.00113470367278798,0.0015651085141903172,0.0014216402337228714,0.0012520868113522537,0.0004564899833055092,0.001095575959933222,0.0008347245409015025,0.0007434265442404006,0.0006651711185308849,0.0007955968280467445,0.0006651711185308849,0.0004564899833055092,0.0006521285475792988,0.0004043196994991653,0.00041736227045075126,0.00024780884808013354,0.0002869365609348915,0.00015651085141903172,0.00029997913188647746,0.00018259599332220367,0.0001695534223706177,9.129799666110184e-05,5.217028380634391e-05
ratio,0.39105093959906956,0.214787904132145,0.055631060348657904,0.051553801521131176,0.05219414024724916,0.04396121376858943,0.03992315935286584,0.02522150492668775,0.021314131883641306,0.021928334335223856,0.020151067666814772,0.010075533833407386,0.009631217166305115,0.0037766916703693056,0.0028488539243616217,0.002888058336164763,0.002888058336164763,0.0026005593162750583,0.0023130602963853534,0.0018948799038185098,0.0020386294137633622,0.0018818117665507959,0.0018818117665507959,0.0017641985311413711,0.0016988578448028017,0.00223465147277907,0.00148976764851938,0.0010846553932202503,0.0010715872559525364,0.0008886333342045425,0.0008102245105982593,0.0006926112751888346,0.0006664750006534068,0.0006664750006534068,0.0006664750006534068,0.0006534068633856931,0.00044431666710227126,0.00040511225529912966,0.00036590784349598807,0.00036590784349598807,0.00027443088262199105,0.00031363529442513265,0.00031363529442513265,0.00022215833355113563,0.0001960220590157079,0.00010454509814171089,9.147696087399702e-05,7.840882360628316e-05
ratio,0.3915262221291741,0.2157960849994766,0.054066785303046164,0.053909766565476816,0.05184235318748037,0.04371663351826651,0.039293939076729824,0.02428556474405946,0.021119020203077567,0.022061132628493667,0.02073955825395164,0.010232387731602639,0.009551973202135454,0.003663770543284832,0.003271223699361457,0.003048780487804878,0.0028655919606406363,0.0026562336438815033,0.002224432115565791,0.0019234795352245369,0.001910394640427091,0.0017926305872500786,0.0017141212184654036,0.0015440175860986078,0.0015963571652883911,0.0017272061132628494,0.0013215743745420287,0.0010991311629854495,0.0010991311629854495,0.0011514707421752329,0.0008243483722390872,0.0006934994242646289,0.0006673296346697373,0.0006542447398722915,0.0006019051606825081,0.0005888202658850623,0.00040563173872082067,0.0004710562127080498,0.0003402072647335915,0.0003402072647335915,0.0005888202658850623,0.0002616978959489166,0.00015701873756934995,0.0002224432115565791,0.00019627342196168742,0.00010467915837956663,7.850936878467497e-05,5.2339579189783314e-05
ratio,0.390205680705191,0.2192882794645772,0.05345086516487104,0.05406464250734574,0.052027424094025464,0.043434541299379695,0.03886385896180215,0.02466862553052563,0.021273261508325172,0.02178256611165524,0.019954293176624224,0.010225269343780607,0.009559255631733595,0.0036696049624551095,0.0027293503101534443,0.0029644139732288607,0.0029252366960496245,0.0026771139405811295,0.0023767548155403198,0.0019458047665687234,0.0018935683969964088,0.0017760365654587006,0.0017499183806725432,0.0016193274567417564,0.0016062683643486779,0.0013842637936663403,0.0014103819784524975,0.0012406137773424747,0.0011230819458047665,0.001110022853411688,0.0007443682664054848,0.0006921318968331701,0.000613777342474698,0.0006268364348677766,0.0006268364348677766,0.0006007182500816193,0.00043095004897159646,0.0004962455109369899,0.0003395364022200457,0.0003395364022200457,0.00030035912504080967,0.0002481227554684949,0.0002481227554684949,0.00022200457068233758,0.0001958863858961802,0.0001305909239307868,9.141364675155077e-05,5.2236369572314726e-05
ratio,0.3927947798915541,0.21551328002940906,0.051964761642180994,0.05381595704176349,0.052187955413761866,0.045229561358593615,0.03915081334436173,0.02444628251079864,0.02157102157102157,0.022279990021925506,0.02033689130463324,0.009964945448816417,0.00957107408720312,0.003676132708390773,0.0034266808460356847,0.0029146480759383985,0.0029015190305512885,0.00266519621358331,0.0022581958065829035,0.001890582535743826,0.0018511953995824964,0.0018249373088082765,0.001772421127259837,0.0015886144918402982,0.001641130673388738,0.0012997754933238804,0.0014179369018078695,0.001089710767130122,0.0011290979032914517,0.0005120327700972862,0.0008008717686137041,0.0007220974962910447,0.0007089684509039348,0.0006170651331941654,0.0006433232239683853,0.0006170651331941654,0.000407000407000407,0.00045951658854884663,0.0003413551800648575,0.0003544842254519674,0.0003019680439035278,0.00027570995312930797,0.00024945186235508814,0.00022319377158086835,0.00017067759003242875,0.00022319377158086835,0.00011816140848398913,7.877427232265942e-05
ratio,0.3896780241384249,0.21389977476011302,0.0625333628445324,0.05313317796555001,0.05153176142799484,0.04362883591339331,0.038759488067493846,0.023930110536800032,0.0212350436809145,0.02145637767390993,0.02037574700222636,0.009973049331441145,0.009348106292395224,0.003671540354394782,0.0032028330751103415,0.002864322262293801,0.0030596169619956514,0.0026039293293580014,0.002044084523546031,0.0019269077037249208,0.001992005936958871,0.0018748291171377608,0.0017316130040230708,0.0016144361842019607,0.0016144361842019607,0.0013019646646790007,0.0012759253713854207,0.0011587485515643105,0.0011196896116239406,0.00036455010611012015,0.0008332573853945603,0.0006509823323395004,0.0006119233923991303,0.0006119233923991303,0.0005989037457523403,0.0006249430390459203,0.0004166286926972802,0.0004166286926972802,0.0004687072792844402,0.0003254911661697502,0.00035153045946333014,0.00026039293293580014,0.00024737328628901014,0.0002213339929954301,0.00018227505305506007,0.00011717681982111005,9.113752652753004e-05,6.509823323395004e-05
ratio,0.3915979583824107,0.21426514854076692,0.05848710901714435,0.05130218557780395,0.052139772281115035,0.044588404659076035,0.03880382148933385,0.024591022117523884,0.02107054050516948,0.022025912838633685,0.02125376259651878,0.00995942939405837,0.009422850412249705,0.0036644418269859967,0.0031016882606988614,0.0028792042926318543,0.0029184661693495615,0.0025258474021724905,0.0022248396806700695,0.0019238319591676483,0.0018714827902107053,0.001806046329014527,0.0017275225755791126,0.0015704750687082843,0.0016097369454259915,0.0013349038084020416,0.0012432927627273917,0.0009422850412249705,0.0011255071325742703,0.0007198010731579636,0.0007328883653971993,0.0007198010731579636,0.0006543646119617851,0.0006412773197225494,0.0006543646119617851,0.0006020154430048424,0.0004580552283732496,0.00043188064389477815,0.00034026959822012825,0.00034026959822012825,0.0003010077215024212,0.0003795314749378354,0.00031409501374165687,0.00023557126030624264,0.00018322209134929982,0.00011778563015312132,0.00010469833791388561,9.161104567464991e-05
ratio,0.39195808775376556,0.21380484610347086,0.059279633267845445,0.05134250163719712,0.05199738048461035,0.04365422396856582,0.039096267190569745,0.02419122462344466,0.021309757694826455,0.02221349050425671,0.0202226588081205,0.01005893909626719,0.009508840864440078,0.003693516699410609,0.003195808775376555,0.0029076620825147347,0.003025540275049116,0.002554027504911591,0.002226588081204977,0.002108709888670596,0.0019122462344466273,0.0018205631958087753,0.0017812704649639818,0.0018860510805500982,0.0015979043876882776,0.0011263916175507532,0.0015193189259986902,0.0010870988867059594,0.0011787819253438114,0.0004846103470857891,0.000825147347740668,0.0007072691552062868,0.0006286836935166994,0.0007858546168958742,0.0006024885396201703,0.0006286836935166994,0.0004191224623444663,0.0004060248853962017,0.0003929273084479371,0.0003274394237066143,0.00034053700065487884,0.00024885396201702686,0.0002619515389652914,0.00020956123117223314,0.00019646365422396856,0.00010478061558611657,9.1683038637852e-05,7.858546168958742e-05
ratio,0.392052910608367,0.2154480079785838,0.05296309904991864,0.05333053383024513,0.05222822948926566,0.04502388326072122,0.03921054012912708,0.024618130281874966,0.02140307595401816,0.0222954175633825,0.02103564117369167,0.010012597763896909,0.009487690934859062,0.0036743478032649204,0.003241299669308698,0.002900110230434098,0.0028607422182562593,0.002624534145189229,0.0024933074379297673,0.0019552779381659755,0.0018765419138102987,0.0020208912917957064,0.0018371739016324602,0.001627211170017322,0.0016534565114692142,0.0011023043409794761,0.0012466537189648836,0.000997322975171907,0.0011285496824313685,0.00036743478032649204,0.0008004829142827148,0.0006823788777491995,0.0006561335362973073,0.0006430108655713611,0.0007086242192010918,0.0005642748412156843,0.00043304813395622275,0.0004461708046821689,0.00034118943887459974,0.00036743478032649204,0.00041992546323027665,0.0002493307437929767,0.00018371739016324602,0.0002493307437929767,0.00019684006088919217,0.00013122670725946144,0.0001181040365335153,9.185869508162301e-05
ratio,0.39260611952651836,0.21427539183099703,0.053483453105088216,0.05228792516783373,0.052419301864235324,0.0452724095799887,0.039452421929398164,0.02418644980753314,0.021335575495618587,0.022255212370429732,0.021348713165258746,0.010010904265801332,0.009472259810554804,0.0037048228385249023,0.0031399030439980555,0.002929700329755508,0.002916562660115349,0.002601258588751527,0.0021151648120656358,0.001957512776383725,0.0019180997674632474,0.0018261360799821328,0.001786723071061655,0.0015765203568191073,0.001615933365739585,0.0011298395890536937,0.001313766964015923,0.0011167019194135343,0.0011035642497733752,0.001208665606894649,0.0008670861962505091,0.0007094341605685983,0.0006831588212882799,0.0007094341605685983,0.0006174704730874837,0.0005911951338071653,0.0004729561070457322,0.0005123691159662099,0.0003809924195646176,0.00032844174100398073,0.0002364780535228661,0.00034157941064413995,0.00032844174100398073,0.00024961572316302535,0.00032844174100398073,0.00010510135712127383,7.882601784095538e-05,9.19636874811146e-05
ratio,0.3888188587542722,0.2160855609413783,0.058426791074839834,0.05172122519525412,0.051994126132214005,0.04220867824979532,0.03928473963951086,0.02410624943145638,0.021572169302543177,0.022910683421917846,0.02068849007810165,0.009954386557679563,0.009551532793595925,0.0036776650076022406,0.003157853699107224,0.002962924458421593,0.0028849527621473406,0.0027549999350235865,0.0024171225845018257,0.0019362971241439358,0.001884315993294434,0.0018323348624449324,0.001819339579732557,0.0017023820353211784,0.0016114150563345505,0.0012735377058127899,0.0013255188366622917,0.0011955660095385376,0.0011175943132642851,0.0010266273342776572,0.0009486556380034047,0.0007147405491806474,0.0008446933763044015,0.0007147405491806474,0.0006627594183311458,0.0006757547010435212,0.00045483489493313925,0.00045483489493313925,0.0004678301776455147,0.00036386791594651143,0.00028589621967225895,0.0003248820678093852,0.0003898584813712622,0.00025990565424750817,0.00018193395797325572,0.00012995282712375408,0.00010396226169900327,0.00011695754441137867
ratio,0.3950259122018119,0.2148800654068809,0.051811216752601114,0.05239143908324872,0.05235187846979547,0.0432529373755489,0.03958698719554811,0.024448459114105998,0.021520973718565796,0.022022074822306913,0.02128361003784632,0.010035208945973388,0.009349491646117127,0.0037055107934540372,0.002914298524389118,0.003072540978202102,0.002914298524389118,0.0026637479725185606,0.0021362731264752814,0.0019384700592090514,0.0019912175438133793,0.0018857225746047234,0.0017142932496406577,0.0015692376669787559,0.0017406669919428218,0.0011736315324462965,0.0013450608574103622,0.0013186871151081982,0.0011604446612952144,0.0010285759497843947,0.0008967072382735749,0.0010417628209354766,0.0006593435575540991,0.0009890153363311487,0.0005934092017986892,0.0005670354594965253,0.00042197987683462347,0.00044835361913678743,0.00031648490762596756,0.00032967177877704954,0.0002901111653238036,0.00025055055187055765,0.0003032980364748856,0.00021098993841731174,0.00015824245381298378,0.00013186871151081982,9.230809805757389e-05,6.593435575540991e-05
ratio,0.39349957234028554,0.21563260740838214,0.05274031186262254,0.05226659648661096,0.05237186657016909,0.043331798144614776,0.039213106125402984,0.02514639120994802,0.02134350944141062,0.02211987630765182,0.020343443647608397,0.01002697545891177,0.009474307520231593,0.003671294164089743,0.0028686097769590104,0.002908086058293309,0.0028554510165142446,0.002671228370287519,0.002171195473386407,0.001934337785380617,0.002039607868938746,0.0018685439831567867,0.0017369563787091257,0.0017369563787091257,0.0016843213369300612,0.0020132903480492136,0.0015790512533719323,0.0011711296795841831,0.0010790183564708205,0.001263241002697546,0.00101322455424699,0.0006974143035726035,0.0006053029804592408,0.0006842555431278373,0.0005526679386801763,0.0006184617409040068,0.0004210803342325153,0.0004737153760115797,0.00034212777156391867,0.0003158102506743865,0.0003026514902296204,0.00028949272978485426,0.00025001644845055597,0.00021054016711625765,0.00017106388578195934,0.00011842884400289493,9.211132311336273e-05,7.895256266859662e-05
ratio,0.39472816264066807,0.21287879787332287,0.053879338777556435,0.051689336270927054,0.0523753611525218,0.04469715959313447,0.03977625034631064,0.024657317378857242,0.02146466312220478,0.022243037507091123,0.020593939234026835,0.009986939141677332,0.009446034908112244,0.003693980131664006,0.0029419913191466905,0.0030607263948073194,0.0029024129605931476,0.0026385572369028616,0.0022955447961054893,0.0019525323553081174,0.0019921107138616604,0.001886568424385546,0.001754640562540403,0.00180741170727846,0.0016359054868797741,0.001292893046082402,0.0013192786184514308,0.0011873507566062876,0.0011345796118682305,0.0009498806052850302,0.0008311455296244013,0.0007124104539637726,0.0006200609506721725,0.0006728320954102297,0.0007124104539637726,0.0005672898059341152,0.00043536194408897214,0.00040897637171994353,0.0003034340822438291,0.0003562052269818863,0.0003034340822438291,0.00029024129605931476,0.00019789179276771463,0.0002506629375057718,0.0001846990065832003,0.00013192786184514308,9.234950329160015e-05,6.596393092257154e-05
ratio,0.38655201396521627,0.21515484580073704,0.05821426262365035,0.05117993146699425,0.05199456908256288,0.043925777461692635,0.03870175211741126,0.02411585957199198,0.02145212387664059,0.023146052886791234,0.021477985388245944,0.01024115859571992,0.00954289778237538,0.00368526540376285,0.0031033813926424,0.0029611430788129564,0.002896489299799573,0.0027413202301674535,0.00217236697484968,0.0019396133704015,0.00186202883558544,0.0018878903471907934,0.0022370207538630633,0.0021594362190470034,0.0016551367427426133,0.00159048296372923,0.0012672140686623133,0.0012542833128596366,0.0011379065106355466,0.0012284218012542833,0.0008404991271739833,0.0008534298829766599,0.00073705308075257,0.0007629145923579233,0.0006853300575418634,0.0007629145923579233,0.00046550720889636,0.0005560224995150967,0.00045257645309368334,0.00036206116247494664,0.00032326889506691667,0.00034913040667227,0.00062067627852848,0.00025861511605353334,0.00021982284864550334,0.00011637680222409,9.051529061873666e-05,6.465377901338333e-05
